latitude,longitude,elev,ilplat,ilplng,iso
-28.2700,29.2142,7851,-28.7158,28.8967,58.3759
49.0300,47.7408,150,49.4242,47.2117,58.3722
40.8725,104.3692,5328,40.4042,104.0558,58.3720
39.0967,38.0608,8930,39.3117,38.6775,58.3692
8.3383,93.1250,856,8.4958,93.6308,58.3667
52.3775,-58.0808,1899,52.4742,-58.9242,58.3663
10.0892,32.2650,1325,10.5275,31.9683,58.3657
46.8342,-92.7150,1610,47.2033,-92.1692,58.3652
65.5558,85.4300,567,65.0325,85.4542,58.3613
10.6817,-62.0500,3438,10.6933,-62.5833,58.3610
61.9342,147.5683,5675,62.2417,148.4725,58.3607
-25.9433,26.7258,5692,-25.8100,27.2892,58.3587
48.4733,121.0258,4849,47.9517,120.9400,58.3569
45.2750,112.2917,4012,44.8700,112.7633,58.3561
64.8658,-122.3050,1581,65.1658,-121.2908,58.3518
54.2417,77.6425,406,54.4058,78.4942,58.3490
2.1883,112.6317,3343,2.6650,112.8567,58.3459
54.4275,9.6633,367,54.3283,10.5450,58.3442
62.7900,48.0475,731,62.4500,47.1833,58.3404
64.4742,-151.9742,3156,64.1392,-152.9000,58.3280
60.9508,120.3975,1597,60.5142,119.8083,58.3151
-17.8667,-143.0625,42,-17.4658,-143.4192,58.3109
21.4017,24.5100,3021,21.8208,24.8508,58.3049
31.9542,23.1700,702,32.3608,22.7783,58.2973
-18.9375,-178.9750,433,-18.6525,-178.5100,58.2948
-73.9967,-116.6900,1587,-74.0875,-114.8200,58.2947
33.5950,118.9608,124,33.1750,118.5842,58.2942
31.9525,23.1675,702,32.3608,22.7783,58.2918
43.3508,55.7108,944,43.0900,55.0883,58.2904
11.0975,-5.8292,2463,10.7617,-5.4183,58.2819
1.5775,114.6142,6726,1.0958,114.4017,58.2739
10.6808,-62.0508,3438,10.6933,-62.5833,58.2720
-11.7042,-66.2725,639,-11.6058,-66.7975,58.2701
68.0108,111.7350,1496,67.4925,111.9058,58.2603
10.1817,-2.5008,1397,10.2750,-3.0242,58.2593
54.1983,77.5942,406,53.7308,77.9933,58.2573
-0.7383,36.0925,10144,-0.4467,36.5283,58.2554
8.3392,93.1258,856,8.4958,93.6308,58.2516
54.5700,34.5525,935,55.0358,34.1400,58.2475
0.2500,-73.7392,1437,0.3383,-73.2233,58.2459
-26.3692,120.2008,2175,-25.9883,119.7992,58.2453
-28.2092,144.6142,935,-27.7233,144.8400,58.2448
-9.9733,28.9967,4819,-10.0350,29.5242,58.2347
-16.3092,37.8908,2503,-15.9567,38.2950,58.2273
47.2175,28.0833,1411,47.0275,27.3683,58.2220
-38.2267,176.5067,3645,-38.6875,176.8250,58.2138
-6.9300,-78.4033,13943,-6.8517,-77.8825,58.2113
-5.3367,124.3392,144,-5.5542,123.8608,58.2101
47.2950,46.6092,55,47.7250,46.1683,58.2091
13.4858,8.2442,1712,13.8575,8.6250,58.2089
25.9550,96.0708,6148,26.4217,95.8033,58.2070
-9.9525,33.3525,7674,-9.4333,33.4392,58.2047
32.3483,118.0058,1286,32.0600,118.5217,58.2026
24.8033,43.8833,4169,24.8283,43.3083,58.1984
53.4525,58.4375,3602,53.6842,57.6500,58.1965
6.2333,18.8392,2217,5.8158,19.1592,58.1948
15.2500,17.1567,1030,15.2458,16.6150,58.1905
41.4258,70.5700,13320,41.9192,70.8050,58.1829
-39.4925,147.3200,919,-39.4750,146.6442,58.1778
-17.2817,177.1358,1696,-17.6625,177.5133,58.1740
15.0258,9.6717,1679,14.9675,9.1342,58.1686
72.8533,-107.4733,908,72.6500,-109.0908,58.1597
82.1117,-57.3842,3290,81.6008,-56.6683,58.1575
-3.2892,-41.1717,2995,-3.7475,-40.9150,58.1537
57.2575,43.7983,610,57.3508,44.7475,58.1475
-3.2883,-41.1700,2995,-3.7475,-40.9150,58.1434
8.9208,16.1817,1817,9.1283,16.6675,58.1385
57.6317,100.9233,2116,57.1200,101.1150,58.1380
77.8950,-81.0150,6030,78.3783,-80.0725,58.1374
8.1900,8.3592,1669,8.5158,7.9450,58.1348
34.0358,52.1058,7437,33.6558,51.6733,58.1282
33.8125,-110.9075,7748,34.0625,-111.4600,58.1215
49.1158,-91.2875,1834,49.3267,-90.5575,58.1177
65.1200,27.9458,1256,65.6217,27.6067,58.1172
47.8600,-94.2500,1520,47.5417,-93.6358,58.1168
10.5983,98.6325,2480,11.1000,98.7900,58.1014
38.3300,116.8450,95,38.6100,117.4075,58.1007
57.9483,137.6800,5075,57.4667,138.0542,58.0980
62.9517,-110.9217,1604,63.3300,-111.7142,58.0979
47.5450,-76.3442,2004,48.0675,-76.3417,58.0961
15.0267,9.6708,1679,14.9675,9.1342,58.0896
19.7350,-4.1250,1079,20.2058,-4.3700,58.0893
13.8400,27.0367,2696,13.9483,26.5108,58.0837
4.3325,-65.6900,7178,3.8500,-65.4833,58.0798
23.9983,-13.0592,1788,23.5217,-12.8217,58.0795
13.9425,25.2383,4225,14.3808,24.9425,58.0686
55.7950,13.9333,698,56.0617,13.1350,58.0665
11.5983,72.1875,49,11.6908,72.7117,58.0657
50.1650,-5.6133,827,50.3508,-4.8525,58.0600
59.7708,41.0650,816,59.9842,42.0108,58.0590
12.8933,-6.1325,1325,12.8533,-6.6658,58.0566
-76.8400,106.1025,11620,-76.4475,104.6258,58.0563
46.0492,134.0033,2080,45.5283,134.0583,58.0475
-17.8642,-143.0633,42,-17.4658,-143.4192,58.0433
10.5517,-9.0092,1696,10.7042,-8.5017,58.0371
53.1800,119.7833,4094,52.8042,119.1842,58.0353
13.8383,27.0358,2696,13.9483,26.5108,58.0342
32.6400,117.4908,1112,32.3492,118.0042,58.0315
-11.6750,-66.2700,639,-11.6058,-66.7975,58.0280
9.9508,-85.2733,3340,10.3650,-84.9483,58.0258
23.9992,-13.0558,1788,23.5217,-12.8217,58.0228
33.3933,-4.6583,9058,33.6550,-4.1175,58.0215
-10.4133,-50.6308,1781,-10.5100,-51.1517,58.0151
-30.2067,126.2483,810,-29.9958,126.7992,58.0097
-22.3125,123.5150,1240,-22.7417,123.8383,58.0092
56.3733,110.0758,8136,56.2542,110.9883,58.0085
64.5233,152.2967,3277,64.8400,153.2608,58.0059
-40.4708,144.8983,778,-40.9550,145.1558,58.0027
-1.9558,102.7150,1404,-2.3983,102.4350,58.0014
53.8783,-112.0067,2417,53.6533,-112.8000,57.9995
-7.2450,-49.8808,2244,-7.4825,-50.3492,57.9957
50.2983,91.1533,11381,49.7825,91.2708,57.9906
44.4108,126.2492,1873,44.2633,126.9467,57.9903
28.1267,59.3692,7007,28.0233,59.9475,57.9884
67.4058,29.6292,2040,66.9092,29.2333,57.9859
12.6192,12.2533,1181,12.1150,12.1075,57.9842
55.7942,13.9308,698,56.0617,13.1350,57.9804
56.7233,-105.1433,2063,56.2883,-105.6608,57.9790
19.1233,34.7325,2604,19.6417,34.8117,57.9773
66.9358,83.7650,518,66.8283,85.0592,57.9765
-1.0933,11.6750,3228,-1.5967,11.8208,57.9734
67.7267,81.2808,436,68.1708,81.9992,57.9703
-63.2675,-56.0100,2618,-63.4250,-57.1133,57.9670
-23.9075,152.3917,39,-24.1483,151.8858,57.9593
81.7933,95.9992,3,81.2758,95.7292,57.9581
-33.4350,142.9850,469,-33.7667,143.4675,57.9547
76.5125,-82.5917,4360,76.8075,-80.7408,57.9512
36.4033,2.8367,5301,35.9367,2.5475,57.9502
-16.2550,33.3350,2713,-15.7583,33.5067,57.9502
-75.2333,-23.8925,164,-75.7008,-22.9933,57.9470
29.9533,86.4442,20951,30.4658,86.5625,57.9451
52.6758,121.3108,4432,52.1642,121.4683,57.9361
-23.5775,144.8725,990,-23.7633,145.4033,57.9302
-23.5817,144.8708,990,-23.7633,145.4033,57.9250
-17.8633,-143.0642,42,-17.4658,-143.4192,57.9168
66.6633,94.6733,3641,67.1642,95.0233,57.9166
-12.3758,-73.6175,13730,-12.6917,-74.0425,57.9163
59.4567,67.4625,226,59.9750,67.5400,57.9105
54.3950,-88.0892,564,53.8808,-88.2242,57.9076
27.3717,28.6342,1043,26.8750,28.8158,57.9059
14.5950,35.4558,2185,14.0717,35.4550,57.9026
23.7042,97.6967,7693,24.2150,97.5758,57.8998
43.0858,-72.9250,3940,43.6017,-72.8233,57.8992
5.8425,20.2033,2362,6.1600,20.6192,57.8989
12.6950,108.9433,6502,12.2192,108.7217,57.8930
21.2417,5.7433,2788,21.7167,5.9767,57.8861
15.9900,80.9000,98,16.2900,80.4567,57.8851
12.8942,-6.1342,1325,12.8533,-6.6658,57.8833
23.1025,106.6158,4199,23.5025,106.2517,57.8802
20.4200,78.0783,1620,20.0367,77.7017,57.8800
3.5958,73.4992,49,3.0917,73.6392,57.8793
35.7225,78.6875,21358,35.2025,78.6367,57.8785
29.3600,114.5950,5381,28.9417,114.9508,57.8674
-15.1117,27.9750,4383,-15.4442,28.3908,57.8661
21.4683,-8.6275,1394,21.3025,-8.0983,57.8655
31.4958,51.7183,12129,31.0950,51.3292,57.8617
-23.8367,-47.1967,3982,-24.3575,-47.2400,57.8553
34.5642,-90.6258,416,35.0800,-90.7183,57.8482
42.0358,78.9075,17326,42.0092,79.6050,57.8436
-42.3083,-66.7983,3415,-41.7892,-66.8525,57.8406
-81.0000,165.4717,177,-81.5175,165.3283,57.8391
-16.4258,137.3792,616,-16.9242,137.2158,57.8344
19.4158,100.5400,5751,19.3692,101.0883,57.8297
24.5883,105.2417,6299,24.9433,104.8225,57.8240
32.2992,70.8025,4471,32.6133,70.3117,57.8229
68.8683,-110.8958,793,68.9808,-109.4900,57.8173
54.6367,76.0317,400,54.6125,76.9258,57.8161
44.4092,126.2508,1873,44.2633,126.9467,57.8114
-12.3117,43.6933,2549,-11.8542,43.4367,57.8107
65.1092,45.1892,557,65.4392,46.1442,57.8090
17.2700,101.5358,5278,16.9883,101.0783,57.8087
20.1450,-9.0700,1486,20.5733,-8.7533,57.8080
-43.8883,-72.1850,7500,-44.0767,-72.8567,57.8080
47.2967,112.7392,4534,47.4600,112.0125,57.8020
24.1917,2.4133,2834,24.2600,2.9775,57.8020
59.5233,-112.9008,1118,59.4350,-113.9058,57.8008
45.5425,-94.4758,1460,46.0292,-94.7375,57.7927
-0.1425,29.4242,10154,0.1758,29.8358,57.7840
49.3642,49.4025,88,49.6367,48.7233,57.7815
51.9242,-177.1625,4287,51.8708,-177.9975,57.7814
65.0500,95.2592,3126,65.2667,96.3783,57.7759
31.7950,-95.1125,760,31.9533,-95.6942,57.7707
25.1875,-13.6625,954,24.6750,-13.5567,57.7685
4.7342,125.4808,367,4.2350,125.3275,57.7614
32.5917,109.9233,6108,32.2008,109.5175,57.7612
60.5500,100.4083,1827,60.6508,101.4425,57.7599
15.9750,121.2417,6322,16.3175,120.8342,57.7589
-3.5292,-70.4417,583,-3.2942,-69.9775,57.7555
11.0217,10.0017,2552,11.0542,9.4742,57.7539
-19.3567,45.9083,4986,-19.6417,46.3692,57.7537
62.7975,-67.8667,2683,62.6467,-66.7867,57.7467
8.9092,16.1908,1817,9.1283,16.6675,57.7443
13.3908,37.3525,9701,13.1642,37.8325,57.7431
45.0742,64.6667,436,44.8142,65.3000,57.7351
5.8450,20.2033,2362,6.1600,20.6192,57.7316
53.7800,137.3817,3024,53.8333,136.5100,57.7312
-48.5550,-73.1408,10827,-49.0167,-73.5000,57.7272
72.9467,120.1367,629,72.7967,121.8167,57.7257
50.5867,39.0908,797,50.6858,38.2900,57.7186
-29.2400,24.4483,4445,-29.6200,24.8550,57.7166
75.9883,95.2883,1223,75.5633,94.0908,57.7064
19.8192,-0.4417,1712,19.3283,-0.2567,57.6979
42.1083,66.2392,967,42.0850,65.5425,57.6899
0.2967,26.4108,3172,-0.1150,26.7292,57.6863
-4.0167,24.1183,2204,-4.5325,24.0408,57.6856
-61.2567,-55.2450,3192,-61.2883,-54.1717,57.6842
12.4875,-69.9408,617,11.9683,-69.9900,57.6805
25.2875,106.9683,4527,25.3200,106.3967,57.6788
-22.8150,117.6250,3937,-22.6042,118.1383,57.6778
-3.7383,37.6508,6886,-3.2267,37.5500,57.6773
4.2325,125.3283,816,3.7233,125.4408,57.6724
-14.6475,28.2183,4379,-15.1117,27.9750,57.6486
-14.7500,40.6517,974,-14.6142,40.1350,57.6427
19.8183,-0.4425,1712,19.3283,-0.2567,57.6406
-68.3892,136.7192,7860,-68.8783,136.2625,57.6381
-16.6842,26.2867,4553,-16.8292,26.8058,57.6337
-1.9750,123.8258,1384,-1.9983,124.3433,57.6308
39.3917,-111.3575,11285,39.8050,-111.7633,57.6288
-27.7517,29.3442,7647,-28.2558,29.2008,57.6228
39.0000,50.0000,-95,39.0142,49.3350,57.6222
-23.9967,128.6392,2230,-24.4783,128.4250,57.6134
40.2358,-96.5000,1541,40.0192,-97.1142,57.6116
12.6450,76.6133,3625,12.4525,76.1208,57.6048
69.0058,84.8425,505,68.5117,85.2558,57.6020
58.3767,19.2350,137,57.8758,18.9917,57.5959
-16.6375,30.0325,4711,-17.1225,30.2283,57.5869
-30.4242,-67.8067,7637,-29.9383,-67.5950,57.5864
-0.1417,29.4258,10154,0.1758,29.8358,57.5811
-14.7508,40.6508,974,-14.6142,40.1350,57.5804
35.8450,-89.5183,521,35.5367,-89.0067,57.5779
72.0000,-20.5017,3,71.7325,-21.9183,57.5714
11.9567,-66.6933,262,11.8117,-66.1858,57.5707
45.0125,125.8983,820,44.9575,125.1725,57.5695
45.0108,125.8983,820,44.9575,125.1725,57.5509
25.6908,113.2133,6154,25.9975,113.6767,57.5474
68.5042,131.6758,3313,68.5175,130.2692,57.5470
47.6750,-98.6358,1764,47.3225,-99.1950,57.5408
0.9550,-75.4983,1069,1.4667,-75.4042,57.5393
43.0000,-87.0000,577,43.2467,-86.3783,57.5345
-41.0350,172.6033,6030,-41.5508,172.5400,57.5339
-12.1300,-48.9600,1929,-12.6483,-48.9167,57.5337
51.6383,30.7017,652,51.3058,30.0675,57.5332
63.1942,27.9867,1023,63.6717,28.4242,57.5324
16.1008,4.7425,1482,15.8058,5.1850,57.5315
5.9750,101.4400,4921,5.5342,101.7158,57.5313
12.8950,-6.1375,1325,12.8533,-6.6658,57.5298
-71.6767,-74.9833,1276,-71.7525,-73.3592,57.5220
-5.1833,151.8333,7598,-5.0508,151.3317,57.5212
31.9392,-86.0592,680,31.9417,-85.4508,57.5208
-29.3558,148.5842,626,-28.9042,148.8750,57.5081
-59.4375,-27.1808,3599,-59.0417,-26.5342,57.5035
50.5517,-118.1292,9747,51.0375,-117.8508,57.4988
73.8792,106.6950,1318,74.3417,105.8667,57.4950
13.8317,-15.3583,190,14.1600,-14.9458,57.4943
27.2225,119.9275,4763,27.6692,119.6317,57.4900
16.8125,-88.6200,3681,16.4942,-89.0458,57.4859
44.8642,-68.1100,1480,44.3533,-68.2242,57.4853
-6.8717,-49.3125,1771,-6.5242,-49.6992,57.4845
0.3833,128.6133,2326,0.5833,128.1367,57.4827
-29.7092,122.8042,1669,-29.1975,122.7083,57.4719
23.6275,7.5858,5751,23.8100,7.0583,57.4622
64.6325,73.0300,344,64.4300,71.9292,57.4602
25.1858,-13.6550,954,24.6750,-13.5567,57.4511
-16.1625,127.5133,1975,-16.6808,127.5433,57.4494
49.0250,40.4733,761,49.5400,40.5342,57.4471
-30.0900,136.8100,482,-29.6217,136.5558,57.4306
13.5083,108.7308,4291,13.8875,108.3683,57.4226
-5.3342,-57.3425,1036,-5.6517,-56.9325,57.4179
8.6567,-80.0992,3888,8.6608,-80.6208,57.4163
-28.8575,28.8050,11010,-29.0925,29.3300,57.4153
31.4725,117.7717,1666,30.9975,117.5317,57.4145
30.0108,80.9358,23399,30.4275,81.2900,57.4116
7.2875,37.8717,9914,7.8008,37.9492,57.4113
66.1333,-99.7708,728,66.0450,-101.0208,57.4076
64.9775,-168.0592,1000,65.4225,-167.4425,57.4048
18.3992,-75.0142,282,18.4275,-74.4717,57.4040
22.0233,-75.1867,59,22.1808,-75.7167,57.4034
12.9400,11.8258,1184,13.4233,12.0183,57.3994
62.7950,167.9600,2611,62.6525,169.0383,57.3974
-8.7175,-77.0425,15685,-9.1717,-77.2950,57.3948
1.0983,103.3575,1440,1.5850,103.5367,57.3878
20.7917,-87.6692,121,20.4475,-88.0808,57.3847
-15.2483,130.4533,1154,-15.2500,130.9875,57.3826
46.4342,11.8517,10965,46.9108,12.1392,57.3739
-4.6392,31.0867,4238,-4.1458,30.9267,57.3704
4.0700,29.5833,3225,4.5692,29.7242,57.3685
-5.0683,114.5983,180,-5.5625,114.4408,57.3670
43.3467,133.6558,5456,43.6800,134.1975,57.3565
45.0108,125.8958,820,44.9575,125.1725,57.3548
41.5217,-115.9733,10438,41.7583,-115.3617,57.3416
27.7158,-106.9042,9258,27.9833,-107.4025,57.3412
30.9558,64.7708,3914,30.9617,65.3708,57.3306
34.2450,130.1058,675,33.8817,130.5475,57.3294
54.2167,-59.6158,2358,54.7258,-59.4833,57.3249
0.5008,131.1258,226,0.0383,130.8933,57.3167
13.4017,37.3625,9701,13.1642,37.8325,57.3076
-28.8583,28.8058,11010,-29.0925,29.3300,57.3009
-15.5175,127.2800,1614,-15.8825,126.9008,57.2993
57.7300,98.6675,1492,57.6958,97.7083,57.2974
-20.3417,146.1608,1886,-20.2383,145.6233,57.2972
35.8658,-85.9758,2092,35.5308,-85.4942,57.2885
13.5100,108.7308,4291,13.8875,108.3683,57.2879
36.5808,88.3325,18287,36.5292,87.6958,57.2864
-3.7792,27.2142,4475,-3.8958,27.7167,57.2850
48.4367,34.9992,633,48.0883,35.5675,57.2781
26.4208,-4.0567,2204,26.7417,-4.5075,57.2772
62.9067,-130.2967,8313,63.4200,-130.3433,57.2671
16.1000,4.7450,1482,15.8058,5.1850,57.2589
39.4933,36.0608,7726,39.0175,36.3167,57.2564
48.9492,37.3775,826,48.5408,37.8517,57.2539
-11.5800,-71.4158,1948,-12.0142,-71.7017,57.2453
24.1683,44.1217,4035,23.6692,43.9758,57.2452
57.2408,-131.1675,9800,57.0450,-132.0417,57.2381
9.0058,40.8500,9911,9.2158,41.3258,57.2302
27.2617,-106.6175,9104,27.7117,-106.9017,57.2289
48.7092,127.4575,1909,48.7750,128.2292,57.2257
54.2175,-59.6150,2358,54.7258,-59.4833,57.2256
69.6058,-130.8967,351,69.0975,-130.7017,57.2233
67.1658,66.0925,4340,67.6775,65.9942,57.2200
58.5858,36.1933,800,58.3233,37.0358,57.2197
13.4683,8.2767,1712,13.8575,8.6250,57.2188
34.7858,80.2892,21289,34.3133,80.0392,57.2186
-25.4925,131.8992,2828,-25.9567,131.6492,57.2161
11.2517,105.3858,436,10.9450,104.9642,57.2098
24.0558,11.5050,4104,23.6550,11.1508,57.2052
45.3108,-113.6775,10621,45.4558,-112.9767,57.2047
20.6267,102.1017,6003,20.7392,102.6375,57.1995
-7.0217,131.9667,777,-6.6867,131.5725,57.1890
-4.0375,-79.8717,10085,-4.2375,-79.3967,57.1889
4.0692,-76.5233,12598,3.8133,-76.0758,57.1851
62.9708,111.1600,1456,63.4783,110.9942,57.1796
25.1825,-13.6600,954,24.6750,-13.5567,57.1777
-6.5817,-47.8950,1653,-6.4975,-48.4050,57.1684
22.4833,-99.6908,6476,22.9558,-99.9150,57.1683
13.1267,75.2683,6207,13.3908,75.7217,57.1629
38.6083,-111.7392,11633,38.3858,-112.3300,57.1541
0.5408,-60.6300,948,0.2508,-60.2050,57.1520
24.7242,-76.8200,98,25.0417,-77.2658,57.1519
25.1825,-13.6575,954,24.6750,-13.5567,57.1321
36.3983,8.0567,4606,36.1742,7.4842,57.1308
70.3733,77.4167,413,70.0300,76.2958,57.1286
-15.5333,123.1608,32,-16.0350,123.2867,57.1259
4.6942,-61.2383,5170,5.0500,-61.6117,57.1230
57.4400,67.7808,360,56.9483,68.0500,57.1206
62.2475,118.6942,1240,62.2183,119.7908,57.1159
64.9142,-22.5700,3488,64.8050,-23.7467,57.1119
41.7767,2.4350,5597,42.2633,2.2125,57.1110
-3.3875,-67.0150,351,-3.8958,-67.1058,57.1089
-0.0958,-53.3825,2030,-0.5500,-53.1383,57.1021
-66.7367,163.1625,4048,-66.3425,162.3425,57.0972
-25.4933,131.8983,2828,-25.9567,131.6492,57.0957
39.0525,55.1675,3100,39.0067,55.8242,57.0879
21.2092,-13.0258,1889,20.7100,-13.1633,57.0861
-14.7492,36.6867,5810,-15.1775,36.9825,57.0861
-20.4925,16.3108,6131,-20.8608,16.6942,57.0801
-30.6175,29.5858,7427,-30.1242,29.4158,57.0798
43.3383,5.8025,3766,43.6625,6.3500,57.0773
68.5767,95.4625,5075,69.0833,95.2650,57.0748
49.0283,40.4742,761,49.5400,40.5342,57.0732
-5.3333,72.2742,65,-5.4567,71.7742,57.0688
12.8850,19.3592,2178,12.4067,19.5558,57.0667
40.3767,-117.5258,9775,40.5225,-118.1708,57.0610
25.1817,-13.6583,954,24.6750,-13.5567,57.0564
23.1708,24.5825,2381,22.6675,24.7008,57.0470
57.7292,98.6633,1492,57.6958,97.7083,57.0438
-8.3458,123.2567,5440,-8.5533,122.7825,57.0351
-19.6125,141.1533,387,-19.8533,141.6342,57.0198
69.0917,-78.8075,170,69.5967,-78.5842,57.0165
19.1775,80.0975,1968,19.6283,80.3600,57.0156
30.9550,64.7742,3914,30.9617,65.3708,57.0135
-81.3758,-50.1217,413,-81.4750,-53.4808,57.0132
-19.2408,137.9200,905,-19.6283,138.2775,57.0035
50.7292,35.4675,846,50.9400,36.2050,57.0031
27.6608,96.7000,15020,28.0008,97.1342,57.0003
49.7617,78.0142,3451,49.3500,77.5450,56.9973
-22.1983,45.8483,4370,-22.0008,46.3583,56.9898
24.4575,79.4808,1840,24.2342,78.9750,56.9808
53.9817,46.6058,1115,53.6417,47.2525,56.9780
-15.5200,127.2783,1614,-15.8825,126.9008,56.9774
-3.0567,128.6325,4833,-3.0283,129.1442,56.9645
55.4008,105.0150,3658,55.5958,105.8483,56.9644
48.9475,-55.1000,1525,49.0558,-55.8608,56.9579
-20.0650,-64.7508,15105,-20.3433,-65.2092,56.9563
-1.6225,-51.4875,252,-1.4167,-51.0183,56.9541
13.4233,12.0183,1187,13.5858,11.5192,56.9523
44.3942,63.2717,442,44.8942,63.1142,56.9507
37.1225,-105.1858,14047,37.5767,-105.4850,56.9501
-74.7525,-110.4125,2742,-75.2625,-110.4667,56.9462
-25.0150,141.1050,636,-25.2567,141.6033,56.9370
-5.8692,-52.0175,2024,-6.3742,-51.9175,56.9321
47.8883,130.7158,2490,48.2383,131.2733,56.9309
61.7558,-158.5042,3635,61.3317,-157.9075,56.9308
-26.1008,125.7983,1742,-25.7208,126.1808,56.9303
66.4392,-140.6258,4842,65.9550,-140.2250,56.9287
29.5650,117.7517,5311,30.0225,118.0192,56.9276
47.0275,45.4167,98,46.8067,44.7425,56.9197
65.1842,147.8650,7762,65.2150,149.0783,56.9153
-24.0242,-55.3208,1574,-23.5850,-55.6108,56.9138
54.4333,37.5708,948,54.1058,36.9000,56.9126
-13.1667,-50.0683,1463,-12.7267,-49.7967,56.9066
55.4000,105.0167,3658,55.5958,105.8483,56.9024
66.8217,89.3375,2486,66.9800,90.5725,56.8980
21.2075,-13.0267,1889,20.7100,-13.1633,56.8856
33.3225,120.5958,75,33.8192,120.4433,56.8787
-19.2417,137.9208,905,-19.6283,138.2775,56.8762
56.0692,115.8617,7753,55.9642,114.9692,56.8747
21.5425,83.5692,2270,21.1642,83.1983,56.8699
-25.4942,131.8950,2828,-25.9567,131.6492,56.8674
31.7233,129.7392,1902,31.9675,130.2675,56.8657
-38.4000,146.5658,2470,-37.9200,146.3392,56.8636
35.3267,66.7583,13904,34.8533,66.5192,56.8618
-30.0867,136.8042,482,-29.6217,136.5558,56.8568
-4.6367,31.0792,4238,-4.1458,30.9267,56.8542
54.9083,-110.3442,2526,54.8758,-111.2283,56.8475
55.0933,113.7800,7224,55.4567,113.1517,56.8403
3.9958,-62.2508,4084,3.8067,-62.7267,56.8372
25.7783,9.3950,4570,25.7242,8.8317,56.8356
4.4650,-73.7600,13047,4.0800,-74.0992,56.8332
55.0925,113.7783,7224,55.4567,113.1517,56.8329
66.8683,-71.8792,442,67.1883,-70.8642,56.8246
-32.3283,145.0108,833,-31.9550,145.4233,56.8200
50.7308,35.4692,846,50.9400,36.2050,56.8191
-8.2208,-54.9525,2204,-8.6908,-55.1608,56.8180
-17.6467,44.6950,2486,-18.1600,44.6950,56.8149
62.8650,147.3992,5475,62.4667,148.0908,56.8117
36.0075,-106.3850,11561,35.9142,-105.7658,56.8068
48.9467,-55.1025,1525,49.0558,-55.8608,56.7994
68.6317,170.4158,2198,68.2808,169.4117,56.7978
53.6667,-76.1533,1368,53.7250,-75.2992,56.7926
11.5608,36.8175,8818,11.0617,36.9392,56.7909
35.5067,60.8867,6876,35.6792,60.2967,56.7906
8.4650,-11.6283,2723,8.9750,-11.6875,56.7799
58.0917,39.8925,777,58.5517,40.3100,56.7780
25.7800,9.3942,4570,25.7242,8.8317,56.7719
53.9400,-128.0458,8937,54.4183,-127.7442,56.7697
37.5425,97.0417,16410,38.0225,97.2642,56.7678
-28.8675,-67.1275,13615,-28.9908,-67.6925,56.7603
39.7933,65.8867,3654,40.2983,65.7842,56.7513
22.8967,101.3525,7490,23.3500,101.0942,56.7508
16.1767,45.0758,7171,16.4708,44.6408,56.7487
11.3233,11.4133,1925,11.0225,11.8342,56.7457
36.8617,86.7617,18996,36.4325,87.1067,56.7443
66.8675,-71.8750,442,67.1883,-70.8642,56.7428
-12.6408,35.7925,5610,-12.3908,35.3367,56.7411
47.1600,52.0250,-22,47.1850,52.7725,56.7364
59.0850,-4.4075,49,58.5800,-4.5350,56.7337
21.4108,-2.0417,1174,21.8942,-2.2233,56.7248
11.3650,166.9525,55,11.2967,167.4675,56.7248
24.7567,39.4033,5633,24.4342,38.9683,56.7182
50.7308,35.4708,846,50.9400,36.2050,56.7120
67.7658,107.9833,1646,67.5125,106.8258,56.7003
-32.3275,145.0117,833,-31.9550,145.4233,56.6980
15.0783,-0.2458,1315,14.6725,-0.5675,56.6972
-27.1425,119.4983,2162,-26.6450,119.6308,56.6738
28.3583,118.8775,5600,27.9108,119.1567,56.6706
-8.5408,-52.8542,1893,-8.3675,-52.3700,56.6575
42.8825,61.3000,442,42.5917,60.7317,56.6543
23.5517,35.3692,4173,23.9975,35.0967,56.6538
14.5292,23.4758,3392,14.0175,23.4558,56.6525
21.9942,54.7725,862,21.8067,54.2625,56.6423
55.0675,-162.8350,5803,54.8008,-163.5875,56.6368
-5.8983,-76.7750,7565,-6.1808,-77.2017,56.6307
26.4058,71.3192,1174,25.9083,71.1892,56.6303
36.8608,86.7625,18996,36.4325,87.1067,56.6263
67.7650,107.9825,1646,67.5125,106.8258,56.6241
4.2042,114.0000,1463,3.7108,114.1367,56.6239
-4.6333,31.0825,4238,-4.1458,30.9267,56.6144
42.7083,-109.1283,13192,43.1100,-109.5550,56.6129
1.5058,-71.1167,1640,2.0025,-71.2400,56.6070
27.4108,30.5300,928,27.0008,30.8708,56.6055
-12.3283,28.3217,4868,-12.2192,27.8133,56.6055
-15.6267,12.8000,4206,-15.9708,13.1908,56.6022
16.6450,76.0275,2214,16.8492,75.5408,56.5973
48.2625,-104.1675,2661,47.8242,-104.5533,56.5965
-15.3300,-73.4450,18061,-15.3975,-72.9225,56.5936
11.7792,-7.0867,1827,12.1358,-7.4592,56.5932
-30.0850,136.8017,482,-29.6217,136.5558,56.5877
-5.8025,-61.8917,272,-6.1400,-61.5075,56.5872
24.8158,89.3808,121,25.2042,89.7450,56.5833
58.0917,39.9008,777,58.5517,40.3100,56.5693
0.8258,103.7917,961,1.0958,103.3600,56.5655
-41.1192,-63.8958,367,-40.7675,-64.3817,56.5587
